problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0,2.9794705707972517,1.7924812503605778,3.058984089445427,3.085055102756477,0,0
0.7219280948873623,2.303701696057348,1.974937501201927,2.217021885879718,1.561278124459133,0.0,0.0
0.0,0.9285270228564532,0.9709505944546686,0.8888857761841273,1.0529815751302694,0.0,0
0,2.010360419811954,1.584962500721156,2.1492553971685,2.197159723424149,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
