problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2.058053136652385,2.033304976189111,1.8423709931771086,0.0,1.75,0.8112781244591328,0
2.5473816096773554,3.33908126414753,2.6493974703476995,2.7773627950641693,2.25,1.5304930567574824,0
1.953152587415111,2.6586651510796484,2.0,1.584962500721156,1.5219280948873621,0.9182958340544896,0
0,0.9182958340544896,1.0,0.9182958340544896,0.0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
