problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0.0,1.7720772537350808,1.158938532350277,2.054585169337799,1.8910611120726528,0,0
0.9182958340544896,2.7855546320988784,1.9502120649147465,1.9219280948873623,2.794653473544342,1.3127443531093745,0
0,0,0.7219280948873623,0,0,0.0,0
2.3580541852993377,2.927724957233165,1.2987949406953985,2.321928094887362,2.7086949695628415,1.9329145639793979,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
