problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0.7345299214394703,2.0312436570996,2.7534343861887853,2.3071885761626683,0.0,3.2791553946682894,0.0
0,2.7758436214499773,3.371653522439334,3.176110251517254,1.0,3.7628958669003745,1.4911148500551856
1.9182958340544896,3.233093179551185,3.238901256602631,3.624393997948556,2.573557262275185,3.5650074326346166,0.0
1.8423709931771086,3.646986076464031,3.5032583347756456,3.7104648504321585,3.1086949695628423,4.062637061224284,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
