problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
2.73267363779231,3.1953262675169785,1.7273966735744795,2.625814583693911,3.0130709291038453,2.4978205709749077,0.0
0.8238116333123173,1.4276315711073064,0.0,1.4591479170272446,0.6500224216483541,0.0,0
3.006866543182522,3.2527108869959123,1.584962500721156,2.9139770731827523,2.6235166412180155,2.263340381664933,0
1.5394847569315018,2.089343026337409,2.113283334294875,2.1055872616982603,1.6858157091530304,0.9910760598382222,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
