problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.9182958340544896,1.4488156357251847,0.0,0,1.224394445405986,0
1.4926483661582728,2.4389389885475015,2.688721875540867,2.3071885761626687,0.0,2.679261782253185,0
1.7390181672486413,2.2970851610148193,2.0458416408851736,2.083431198783941,0.0,1.0943101281146945,0
0.0,1.5709505944546684,1.5219280948873621,1.584962500721156,0,0.934068055375491,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
