problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,2.372966377227965,2.1609640474436813,2.7219280948873625,1.6577427265048887,0,0
1.7841591278514217,1.9538824106870534,1.584962500721156,2.188721875540867,2.0632025132158516,1.4591479170272446,0
0.0,0.7642045065086203,1.0,0.7219280948873623,0,0,0
2.214152220539396,2.8205502836795806,1.584962500721156,2.610577243331642,2.295465679180292,2.005977711423774,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
