problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.1216659164865312,1.8522414936853613,1.5566567074628228,1.5655962303576019,0.9852281360342516,0.3227569588973982,0
0.9106559588025548,1.815440650460792,1.5,1.7273966735744792,1.0,0.9791405645056199,0
0.6267511370265895,1.5229153034496712,0.9182958340544896,0.0,1.4591479170272448,0.0,0
0.7424875695421236,1.2970539148187372,0.9182958340544896,0.0,0.9182958340544896,0.0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
