problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
2.6266511063945477,3.2078859704920335,1.8778867313886056,2.0461796919474975,2.752487689168954,1.9823943218638354,1.0
2.3718956694089637,2.2761286547051487,1.8423709931771084,1.6767370300521327,1.547695835226568,0.1792560669283215,0
0,0,0,0,0,0,0
2.063558608511122,2.4252192138744935,0.9910760598382222,2.549523459597832,0,0.7167256591148785,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
