problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0,1.0957952550009338,0.0,1.584962500721156,0.8112781244591328,0,0
1.4591479170272446,2.7045348998193433,2.155968102145908,1.9182958340544896,1.9182958340544893,0,0
0.74959525725948,2.3730201924480454,1.561278124459133,2.4116022179746714,2.2516291673878226,0.0,0
0.828055725379504,1.9186364276104892,2.120952031026403,0.0,0.9182958340544896,0.0,0.0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
