problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0,1.4353713907745331,1.4591479170272446,0.6500224216483541,0.0,0,0.0
0.0,2.3325518169307426,1.9362600275315274,2.2806390622295662,1.836591668108979,0.0,0
0.7219280948873623,2.4745689326367923,2.2359263506290326,2.6292750707107135,2.663532754804255,0,0
1.7804463148460088,2.4712007458454015,2.2516291673878226,2.451510777487775,1.9068905956085187,0,0.0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
