problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.8910611120726526,2.6324171723986116,2.4137995646056805,2.6375375112660517,2.4130884364257574,2.1622165406995504,0.0
0,1.584962500721156,1.6644977792004614,1.584962500721156,0,1.6942654055103716,0
2.239934378325576,2.9457137606162056,3.0,2.8716535224393334,2.8553885422075336,3.1397072346459174,0
0,1.0,1.0,0.0,0,0.9402859586706311,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
