problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
1.061278124459133,2.5178160905596996,1.5566567074628228,2.1709505944546685,2.324862957617356,0.9182958340544896,0
2.325833552129892,3.038310711108463,2.2810361125534238,3.044912733238945,2.8161100220806197,2.1709505944546685,0.0
1.8910611120726526,1.907673332399697,1.0,1.0,1.8910611120726526,1.584962500721156,0
0.9709505944546686,1.8464393446710154,1.5219280948873621,0.7219280948873623,0.0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
