problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
1.2145219973448833,1.843365076299605,1.4591479170272448,2.4193819456463714,1.450467463408549,0.9852281360342516,0
2.384814966916533,2.669942179713066,0.9182958340544896,2.7719023720385585,2.2762304639800943,2.197159723424149,0
1.0,0.9957274520849256,0.9182958340544896,1.8910611120726528,1.584962500721156,0.0,0
0.863120568566631,0.9587118829771317,0,0.954434002924965,0.9182958340544896,0.9182958340544896,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
