problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.4488156357251847,1.8556342202627085,2.4591479170272446,1.9261207468426806,1.1488348542809166,1.1637809412377564,0.0
0,0,0,0,0,0,0
2.2578560636920493,2.225669091735455,1.7381493331928664,2.2316505805015394,2.226120746842681,0.0,0
2.3700389235038197,2.6534968891044906,2.513645929358371,2.704142891150415,2.4830749314332756,1.6683733543693426,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
