problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.8453509366224365,1.8474201200521745,1.2406705316766886,1.8062389286533893,1.5304930567574826,2.227523392625413,0.9957274520849256
0,0,0,0,0,0,0
1.0,0.9182958340544896,0.9182958340544896,0.9709505944546686,0.9182958340544896,1.1981174211304033,0.0
1.5219280948873621,1.8879185026711327,0,1.9709505944546686,1.8423709931771084,0.0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
