problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0.9709505944546686,2.488222887430908,2.25,1.3787834934861756,2.1556390622295662,0.6500224216483541,0
0,0,0,0,0,0,0
2.3540879576730758,2.7336148563209153,2.4182958340544896,0.9182958340544896,1.584962500721156,1.3371948388167327,0
2.7301212968888917,3.473960409727572,2.9477027792200903,1.4591479170272448,2.688721875540867,0.9182958340544896,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
