problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0,0.8812908992306927,1.5219280948873621,1.3709505944546687,0.9182958340544896,0.5916727785823275,0
0.0,1.4137995646056802,1.5219280948873621,1.224394445405986,0,0.6500224216483541,0
2.776724800062121,2.951798134570173,2.2464393446710154,3.000961982762677,2.128085278891394,0.5435644431995964,0
0,0.9640787648082291,0.8112781244591328,1.0,0.0,0.0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
