problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
1.7055872616982601,2.6378038185067956,1.4949188482339508,0,0.9182958340544896,1.8362798554348898,1.0
2.482223079963546,2.5465935219782665,1.584962500721156,0.0,1.5566567074628228,2.4153393897153883,0
0,0.0,0.0,0,0,0,0
2.4973306113440734,3.0918640898176895,1.2987949406953985,2.146782221599798,2.827819531114783,2.869384272663943,0.0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
