problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.8112781244591328,2.162100266149079,1.7924812503605778,2.4922031072054134,1.5219280948873621,0.0,0.0
0.0,2.35274578087187,1.5,2.6258145836939115,2.2516291673878226,0,0
0.9182958340544896,1.7743206735695558,1.3787834934861753,1.9328045775391223,1.5219280948873621,0,0
0.0,1.5012404120907163,0.0,1.4353713907745331,0.9182958340544896,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
