problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1.5058231002082845,1.2987949406953985,1.5566567074628228,1.0,0.0,0.0
2.316662444808739,2.66287955127673,2.918295834054489,2.7109236673175583,1.2516291673878228,0.0,0
1.7130041547255845,2.4730357142455848,2.4464393446710155,1.9024864825284977,1.3485878960124222,0.0,0
0.0,0.8112781244591328,0.0,1.0,0.0,0,0
0.0,0.7219280948873623,1.0,0.0,0.0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
