problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
2.626223461991672,2.6658059358917368,2.1609640474436813,2.75,2.5208723054412214,2.118061173980897,0.0
1.4747694800084439,1.673746124143279,1.3709505944546687,1.8496017527145814,1.8892464285091581,1.528368899209021,0
2.056729369843847,2.721580686205645,2.251629167387823,3.009372702905613,2.8488412548252007,2.199089458415709,0
0.0,1.4353713907745331,2.0,1.5219280948873621,0.9182958340544896,0.0,0
1.284777238479929,2.5175663019403713,2.0,2.270942421748537,1.7924812503605778,1.2309595631140104,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
