problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,2.664439325575538,2.733941979590484,2.327339900083509,2.0626831892554924,0.863120568566631,0.0
0.0,1.061278124459133,1.3787834934861753,1.061278124459133,0,0,0
0,0.8166890883150209,1.6644977792004614,0.35335933502142136,0.0,0,0
0.0,1.8961141115456512,1.9182958340544896,1.5193308322365362,1.3778903318832145,0.0,0
0,1.7814164026211206,2.2359263506290326,1.4716022614097979,0.8453509366224365,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
