problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.4179734412648863,2.0679215652997676,1.2406705316766886,1.648238712995888,2.0403733936884962,1.5566567074628228,0.0
1.9219280948873623,2.0496433398726333,1.9485863026426606,2.115154406383166,0.9709505944546686,1.5776623731297441,0.0
0,0.9456603046006402,1.4949188482339508,1.3787834934861756,0,0.0,0
0,0,0,0,0,0,0
0.0,2.041946032206046,2.0,2.170950594454669,0.0,0.0,0
0,0,0,0,0,0,0
