problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0,2.3814792751204363,1.7527152789797047,2.2339979078388272,2.452819531114783,1.0,1.0
0.6193821946787638,0.5032583347756457,0.0,1.2516291673878228,0.0,0.0,0.0
1.717456388066931,2.9948840835795743,2.413088436425758,3.1395287516338968,2.9519316361033616,1.9351029938722473,0
1.4591479170272448,1.978482028403901,1.3709505944546687,2.4464393446710155,1.5510981710072647,0.0,0
2.1225509961104008,2.7736399275468555,2.0464393446710156,3.0592494222576376,2.7748212958403156,1.2532975784630431,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
