problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
2.5426831892554924,3.58837408128413,2.33012496531497,2.321928094887362,3.6178294926467767,2.0729055953200564,0
0.7642045065086203,2.313491160778047,2.05632607578088,2.197159723424149,1.9219280948873623,1.7779849042597489,0
0.9852281360342516,1.5394847569315018,0.0,1.0,0.9709505944546686,0.0,0
3.2705826453405478,3.589143779299813,2.584962500721156,3.4642346527265664,3.4205809296392666,2.6189668461067037,0
0,2.4466166676282084,2.2516291673878226,2.25,1.3709505944546687,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
