problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1.309200032697812,1.4591479170272446,1.811278124459133,1.2987949406953985,0.0,0
0,1.584962500721156,1.295461844238322,1.584962500721156,0,0.0,0.0
3.2501464437910585,3.7035830283323183,2.905764584655453,3.8257569049315485,3.7795191877078964,1.1981174211304033,1.0
2.1029334343823503,2.313652333601432,2.2062389286533897,2.3677946899553195,1.789929075309999,1.0,0
1.0,1.0672820786263024,1.1488348542809166,1.1639904575514164,0.7219280948873623,0.0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
