problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0.0,2.1152471310741525,1.3709505944546687,2.498929563690935,2.054585169337799,0,0
1.884313527799799,2.8497642393498,2.0588138903312014,2.5492553971685004,2.9219280948873623,0.5435644431995964,0.0
3.8582365902813027,4.310083798325439,2.25,3.690296503327814,4.33451637836743,2.062656348037272,0.0
4.13799906078918,4.583461315740104,3.5713023022883705,4.281912993504564,4.632587431217979,2.29627628889677,0.0
0.0,3.3970926860366926,3.127986806877675,3.537501833074498,3.7803946541231945,2.4791952572869533,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
