problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.0,0,0,0,0
0.9709505944546686,0.5435644431995964,0.0,0.9182958340544896,1.0,0.0,0
2.042654957849531,2.611854464310668,2.2359263506290326,2.6848100275039113,1.8676338909712125,1.2916919971380594,0
2.542367363290268,3.2072339161539394,2.75,2.9319511707237047,2.5216406363433186,1.3709505944546687,0
0.0,1.7908691355834203,0.9182958340544896,1.5465935642949384,1.4591479170272448,0.8112781244591328,0
0,0,0,0,0,0,0
