problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.7057328617496865,3.3317052071552986,2.94770277922009,3.221097250057957,3.0178941476196224,1.721928094887362,0
0.863120568566631,3.0687685342105353,2.321928094887362,3.095795255000934,3.356492413796824,1.6183941088363931,0
1.3092966682370037,2.421420801020302,2.004886164091843,2.25,1.9220231428515733,2.380430487800112,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
