problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0.0,1.4355205042826666,0.0,0.0,0,0
2.1865891565462663,2.624567407407045,3.170134892428193,1.584962500721156,2.287783719941071,3.1068436664151395,0
0,1.561278124459133,2.113283334294875,1.584962500721156,1.0,0.0,0
0.9784493292686189,2.7659573209491746,3.077819531114783,0,0,0.7024665512903903,0
1.0,1.612190728862247,1.5219280948873621,0.9182958340544896,1.7527152789797045,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
