problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0.0,1.8419857583884833,0.8112781244591328,1.9772170014624826,1.4833557549816876,1.2516291673878228,0.0
0.9709505944546686,2.281485874810233,2.3403222990897197,2.209407363845719,1.2406705316766886,2.2178342485422937,0
0.0,1.7798299876761596,1.8910611120726526,1.3520301017579528,0.0,0.9709505944546686,0.0
0.7219280948873623,0.9709505944546686,0.9182958340544896,0.863120568566631,0,0.5032583347756457,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
