problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.5,2.4345100023755695,2.3787834934861753,2.39206979537976,2.199687794731328,1.9552890811715244,0.0
0.9182958340544896,1.2997367636952522,1.3709505944546687,1.4299111709758698,0.7219280948873623,0.0,0
0,0,0,0,0,0,0
0.9182958340544896,1.4777468341000444,1.5,1.3838077354640828,1.1488348542809166,0,0
0.0,1.3730174851339658,1.5,1.5443683177191723,1.2916919971380594,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
