problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0,2.095088105562465,1.8799649487271108,2.012878689342031,1.9877733714879842,0.5916727785823275,0
0,1.9362600275315274,1.7924812503605778,1.8423709931771084,0.9182958340544896,0.0,0
1.198192411043098,1.8605057729660193,1.75,1.7783283537314114,1.9056390622295665,0,0
0,0.6840384356390417,1.0,0.5435644431995964,0.0,0,0
1.0,2.3219028921000993,2.1280852788913944,2.4137995646056805,1.5,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
