problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0,1.4353713907745331,1.4488156357251847,1.4137995646056802,1.3787834934861753,0.9852281360342516,0.0
0,0.0,0.0,0.6500224216483541,0,0,0
0,1.3603059777020796,0.5916727785823275,1.5465935642949382,1.9182958340544893,0.9852281360342516,0.0
0.0,1.3995812306460647,1.0,0.8812908992306927,0,0,0
0.0,0.6840384356390417,0.8112781244591328,0.863120568566631,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
