problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
1.1924707663871295,1.9180430618470214,1.889246428509158,1.0,1.5,0.8343470230852537,0.0
1.4098512259769342,2.428905032566517,2.83256087505669,2.641405997282954,2.7265956229109984,1.3709505944546687,0.9709505944546686
1.521560239117063,2.643422329310336,2.41379956460568,2.800044618479009,0.9709505944546686,1.789929075309999,0
0,0.9852281360342516,1.584962500721156,1.5,1.0,0,0
0.0,0.783776947484701,0.8112781244591328,1.272905595320056,0.0,0.0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
