problem,access,navigate,page_close,video,discussion,wiki
0,1.7489992230622806,1.561278124459133,2.0403733936884962,1.5219280948873621,1.9977397145865754,0.0
0,2.0892446619882707,1.1567796494470395,1.811278124459133,1.5219280948873621,0.24988229283318544,0.0
0,2.256908989558354,2.0,1.9609640474436814,0.6500224216483541,0.0,0
0,1.3663146570363986,0.9182958340544896,1.4353713907745331,0,0.0,0.0
0,1.6729055953200562,1.584962500721156,1.8423709931771084,0.0,1.4182958340544896,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
