problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0.0,2.1729089076548815,2.402143721028482,2.1368005201485647,1.2516291673878228,1.6714055834424972,0.0
1.8060565966162918,2.624127343149913,2.5304930567574826,2.6792230222311764,2.6624728318833366,1.8582780433078672,0
0,0,0,0,0,0,0
1.9387084972868343,2.0979221338080105,1.2987949406953985,1.8423709931771084,2.3898980954642877,0.6500224216483541,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
