problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.4591479170272446,2.5526659702940195,2.7721854605116727,2.7132696895151085,2.2516291673878226,1.5794692661751386,0
0.0,2.780830592525752,2.485677836392096,2.6447546361808123,2.270942421748537,1.8046400964227887,0.0
0,0.0,0.0,0.0,0,0,0
0.9182958340544896,2.594301093180057,2.4477979600193263,2.6223319743300446,2.6635327548042547,1.0,0
0.9587118829771317,3.352210423261822,3.5355707029631454,3.472193543871756,3.202819531114783,1.4185644431995963,1.584962500721156
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
