problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1.5,2.3898980954642877,0.0,0.0,0.9864267287308425,1.0
0.6500224216483541,2.3337871216789816,2.2830741894285698,1.8365916681089791,2.603357616325705,1.0,1.0
0.9852281360342516,1.402993418443045,1.3516441151533922,0.7219280948873623,1.2607717938967942,0,0
0.9293636260137187,1.5621213500372428,1.8464393446710154,0.6500224216483541,1.2916919971380594,0.0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
