problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.175816618598278,3.698026846843381,1.6767370300521327,1.584962500721156,3.508694969562842,0.0,0.0
0.996316519558962,1.3965354233178193,1.3787834934861753,1.0,1.1488348542809166,0.9456603046006402,0.7219280948873623
2.252847373691893,2.244639247096853,1.5219280948873621,1.584962500721156,2.1180782093497097,1.295461844238322,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
