problem,access,navigate,page_close,video,discussion,wiki
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,2.711941547876375,1.6493974703476995,2.556656707462823,2.25,0.0,1.0
0,3.4675857649105266,3.1018812234760182,3.155221528859512,2.845350936622437,2.353909039297139,0
0,0,0,0,0,0,0
2.171391547001297,3.8148004435927647,3.5841837197791886,3.091672778582327,3.3131006664157683,2.575017501850243,0.0
0.0,1.9362600275315274,1.584962500721156,1.3709505944546687,0.7219280948873623,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
