problem,access,navigate,page_close,video,discussion,wiki
0,2.6522615787128396,0.9182958340544896,1.9211854965885544,1.7783283537314114,0,0
0.0,3.0882077452286336,1.9877733714879842,2.7719788751693084,2.270942421748537,1.6577427265048887,0
0.0,3.0402239289418524,1.9182958340544896,3.0271691184406184,2.4182958340544896,0,0
0,2.4410685859554375,0.9182958340544896,2.217021885879718,2.4193819456463714,0,0
0.0,2.3301249653149703,1.0,2.610577243331642,2.7219280948873625,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
